1.936 ; 2.00988
1.94 ; 2.01306
1.944 ; 2.01618
1.948 ; 2.01923
1.952 ; 2.02221
1.956 ; 2.02514
1.96 ; 2.02799
1.964 ; 2.03078
1.968 ; 2.03351
1.972 ; 2.03617
1.976 ; 2.03876
1.98 ; 2.04129
1.984 ; 2.04375
1.988 ; 2.04615
1.992 ; 2.04848
1.996 ; 2.05075
2 ; 2.05294
2.004 ; 2.05508
2.008 ; 2.05714
2.012 ; 2.05914
2.016 ; 2.06107
2.02 ; 2.06294
2.024 ; 2.06474
2.028 ; 2.06647
2.032 ; 2.06813
2.036 ; 2.06973
2.04 ; 2.07126
2.044 ; 2.07272
2.048 ; 2.07412
2.052 ; 2.07545
2.056 ; 2.07671
2.06 ; 2.0779
2.064 ; 2.07902
2.068 ; 2.08008
2.072 ; 2.08107
2.076 ; 2.08199
2.08 ; 2.08284
2.084 ; 2.08362
2.088 ; 2.08434
2.092 ; 2.08498
2.096 ; 2.08556
2.1 ; 2.08607
2.104 ; 2.08651
2.108 ; 2.08688
2.112 ; 2.08719
2.116 ; 2.08742
2.12 ; 2.08759
2.124 ; 2.08769
2.128 ; 2.08771
2.132 ; 2.08767
2.136 ; 2.08756
2.14 ; 2.08738
2.144 ; 2.08713
2.148 ; 2.08682
2.152 ; 2.08643
2.156 ; 2.08597
2.16 ; 2.08545
2.164 ; 2.08485
2.168 ; 2.08418
2.172 ; 2.08345
2.176 ; 2.08265
2.18 ; 2.08177
2.184 ; 2.08083
2.188 ; 2.07981
2.192 ; 2.07873
2.196 ; 2.07758
2.2 ; 2.07636
2.204 ; 2.07506
2.208 ; 2.0737
2.212 ; 2.07227
2.216 ; 2.07077
2.22 ; 2.0692
2.224 ; 2.06755
2.228 ; 2.06584
2.232 ; 2.06406
2.236 ; 2.06221
2.24 ; 2.06029
2.244 ; 2.0583
2.248 ; 2.05624
2.252 ; 2.0541
2.256 ; 2.0519
2.26 ; 2.04963
2.264 ; 2.04729
2.268 ; 2.04488
2.272 ; 2.0424
2.276 ; 2.03985
2.28 ; 2.03722
2.284 ; 2.03453
2.288 ; 2.03177
2.292 ; 2.02894
2.296 ; 2.02604
2.3 ; 2.02307
2.304 ; 2.02003
2.308 ; 2.01692
2.312 ; 2.01373
2.316 ; 2.01048
2.32 ; 2.00716
2.324 ; 2.00377
2.328 ; 2.00031
2.332 ; 1.99678
2.336 ; 1.99318
2.34 ; 1.98951
2.344 ; 1.98578
2.348 ; 1.98197
2.352 ; 1.97809
2.356 ; 1.97414
2.36 ; 1.97012
2.364 ; 1.96604
2.368 ; 1.96188
2.372 ; 1.95766
2.376 ; 1.95336
2.38 ; 1.949
2.384 ; 1.94456
2.388 ; 1.94006
2.392 ; 1.93549
2.396 ; 1.93085
2.4 ; 1.92614
2.404 ; 1.92136
2.408 ; 1.91651
2.412 ; 1.9116
2.416 ; 1.90661
2.42 ; 1.90156
2.424 ; 1.89644
2.428 ; 1.89125
2.432 ; 1.88599
2.436 ; 1.88066
2.44 ; 1.87526
2.444 ; 1.8698
2.448 ; 1.86426
2.452 ; 1.85866
2.456 ; 1.85299
2.46 ; 1.84726
2.464 ; 1.84145
2.468 ; 1.83558
2.472 ; 1.82964
2.476 ; 1.82363
2.48 ; 1.81756
2.484 ; 1.81141
2.488 ; 1.8052
2.492 ; 1.79893
2.496 ; 1.79258
2.5 ; 1.78617
2.504 ; 1.77969
2.508 ; 1.77314
2.512 ; 1.76653
2.516 ; 1.75985
2.52 ; 1.75311
2.524 ; 1.7463
2.528 ; 1.73942
2.532 ; 1.73247
2.536 ; 1.72546
2.54 ; 1.71838
2.544 ; 1.71124
2.548 ; 1.70403
2.552 ; 1.69676
2.556 ; 1.68942
2.56 ; 1.68202
2.564 ; 1.67455
2.568 ; 1.66701
2.572 ; 1.65941
2.576 ; 1.65174
2.58 ; 1.64401
2.584 ; 1.63622
2.588 ; 1.62836
2.592 ; 1.62044
2.596 ; 1.61245
2.6 ; 1.60439
2.604 ; 1.59628
2.608 ; 1.5881
2.612 ; 1.57985
2.616 ; 1.57155
2.62 ; 1.56318
2.624 ; 1.55474
2.628 ; 1.54624
2.632 ; 1.53768
2.636 ; 1.52906
2.64 ; 1.52037
2.644 ; 1.51163
2.648 ; 1.50281
2.652 ; 1.49394
2.656 ; 1.48501
2.66 ; 1.47601
2.664 ; 1.46695
2.668 ; 1.45783
2.672 ; 1.44865
2.676 ; 1.4394
2.68 ; 1.4301
2.684 ; 1.42074
2.688 ; 1.41131
2.692 ; 1.40182
2.696 ; 1.39228
2.7 ; 1.38267
2.704 ; 1.373
2.708 ; 1.36327
2.712 ; 1.35349
2.716 ; 1.34364
2.72 ; 1.33374
2.724 ; 1.32377
2.728 ; 1.31375
2.732 ; 1.30367
2.736 ; 1.29352
2.74 ; 1.28333
2.744 ; 1.27307
2.748 ; 1.26275
2.752 ; 1.25237
2.756 ; 1.24194
2.76 ; 1.23145
2.764 ; 1.22091
2.768 ; 1.2103
2.772 ; 1.19964
2.776 ; 1.18893
2.78 ; 1.17815
2.784 ; 1.16732
2.788 ; 1.15644
2.792 ; 1.14549
2.796 ; 1.1345
2.8 ; 1.12344
2.804 ; 1.11234
2.808 ; 1.10117
2.812 ; 1.08995
2.816 ; 1.07868
2.82 ; 1.06735
2.824 ; 1.05597
2.828 ; 1.04453
2.832 ; 1.03305
2.836 ; 1.0215
2.84 ; 1.0099
2.844 ; 0.998254
2.848 ; 0.986554
2.852 ; 0.974798
2.856 ; 0.96299
2.86 ; 0.951133
2.864 ; 0.93922
2.868 ; 0.927255
2.872 ; 0.915239
2.876 ; 0.903176
2.88 ; 0.891057
2.884 ; 0.878888
2.888 ; 0.866668
2.892 ; 0.854401
2.896 ; 0.842081
2.9 ; 0.82971
2.904 ; 0.81729
2.908 ; 0.804825
2.912 ; 0.792306
2.916 ; 0.779739
2.92 ; 0.767126
2.924 ; 0.754462
2.928 ; 0.741749
2.932 ; 0.728988
2.936 ; 0.716183
2.94 ; 0.703327
2.944 ; 0.690424
2.948 ; 0.677474
2.952 ; 0.664481
2.956 ; 0.651438
2.96 ; 0.638348
2.964 ; 0.625213
2.968 ; 0.612036
2.972 ; 0.59881
2.976 ; 0.585538
2.98 ; 0.572226
2.984 ; 0.558865
2.988 ; 0.545459
2.992 ; 0.53201
2.996 ; 0.518521
3 ; 0.504984
3.004 ; 0.491403
3.008 ; 0.47778
3.012 ; 0.464118
3.016 ; 0.45041
3.02 ; 0.436659
3.024 ; 0.422866
3.028 ; 0.409036
3.032 ; 0.39516
3.036 ; 0.381244
3.04 ; 0.36729
3.044 ; 0.353292
3.048 ; 0.339253
3.052 ; 0.325175
3.056 ; 0.311061
3.06 ; 0.296903
3.064 ; 0.282706
3.068 ; 0.268471
3.072 ; 0.254201
3.076 ; 0.239888
3.08 ; 0.225538
3.084 ; 0.211149
3.088 ; 0.196728
3.092 ; 0.182265
3.096 ; 0.167765
3.1 ; 0.153234
3.104 ; 0.138661
3.108 ; 0.124052
3.112 ; 0.109408
3.116 ; 0.0947328
3.12 ; 0.0800179
3.124 ; 0.0652681
3.128 ; 0.0504839
3.132 ; 0.0356706
3.136 ; 0.0208182
3.14 ; 0.00593227
3.144 ; -0.008987
3.148 ; -0.023934
3.152 ; -0.038919
3.156 ; -0.0539363
3.16 ; -0.0689805
3.164 ; -0.0840617
3.168 ; -0.0991744
3.172 ; -0.114318
3.176 ; -0.129488
3.18 ; -0.144693
3.184 ; -0.159928
3.188 ; -0.175194
3.192 ; -0.190484
3.196 ; -0.205808
3.2 ; -0.221161
3.204 ; -0.236543
3.208 ; -0.251948
3.212 ; -0.267387
3.216 ; -0.282853
3.22 ; -0.298341
3.224 ; -0.313862
3.228 ; -0.32941
3.232 ; -0.344984
3.236 ; -0.360578
3.24 ; -0.376204
3.244 ; -0.391856
3.248 ; -0.407533
3.252 ; -0.423229
3.256 ; -0.438955
3.26 ; -0.454705
3.264 ; -0.470479
3.268 ; -0.486271
3.272 ; -0.502093
3.276 ; -0.517936
3.28 ; -0.533797
3.284 ; -0.549686
3.288 ; -0.565597
3.292 ; -0.581529
3.296 ; -0.597477
3.3 ; -0.613452
3.304 ; -0.629447
3.308 ; -0.645463
3.312 ; -0.661493
3.316 ; -0.677548
3.32 ; -0.693622
3.324 ; -0.709715
3.328 ; -0.725822
3.332 ; -0.741952
3.336 ; -0.7581
3.34 ; -0.77426
3.344 ; -0.790444
3.348 ; -0.806644
3.352 ; -0.82286
3.356 ; -0.839088
3.36 ; -0.855337
3.364 ; -0.871601
3.368 ; -0.887881
3.372 ; -0.90417
3.376 ; -0.920479
3.38 ; -0.936803
3.384 ; -0.95314
3.388 ; -0.969485
3.392 ; -0.985849
3.396 ; -1.00223
3.4 ; -1.01861
3.404 ; -1.03501
3.408 ; -1.05143
3.412 ; -1.06785
3.416 ; -1.08428
3.42 ; -1.10073
3.424 ; -1.11719
3.428 ; -1.13365
3.432 ; -1.15013
3.436 ; -1.16661
3.44 ; -1.18311
3.444 ; -1.19961
3.448 ; -1.21612
3.452 ; -1.23264
3.456 ; -1.24917
3.46 ; -1.2657
3.464 ; -1.28224
3.468 ; -1.29879
3.472 ; -1.31535
3.476 ; -1.33191
3.48 ; -1.34847
3.484 ; -1.36505
3.488 ; -1.38163
3.492 ; -1.3982
3.496 ; -1.41479
3.5 ; -1.43138
3.504 ; -1.44797
3.508 ; -1.46456
3.512 ; -1.48116
3.516 ; -1.49777
3.52 ; -1.51436
3.524 ; -1.53097
3.528 ; -1.54758
3.532 ; -1.56419
3.536 ; -1.58079
3.54 ; -1.5974
3.544 ; -1.61401
3.548 ; -1.63062
3.552 ; -1.64722
3.556 ; -1.66383
3.56 ; -1.68043
3.564 ; -1.69704
3.568 ; -1.71363
3.572 ; -1.73023
3.576 ; -1.74683
3.58 ; -1.76342
3.584 ; -1.78001
3.588 ; -1.79659
3.592 ; -1.81317
3.596 ; -1.82974
3.6 ; -1.84632
3.604 ; -1.86288
3.608 ; -1.87944
3.612 ; -1.89599
3.616 ; -1.91254
3.62 ; -1.92908
3.624 ; -1.94562
3.628 ; -1.96214
3.632 ; -1.97866
3.636 ; -1.99517
3.64 ; -2.01166
3.644 ; -2.02816
3.648 ; -2.04464
3.652 ; -2.06112
3.656 ; -2.07757
3.66 ; -2.09403
3.664 ; -2.11047
3.668 ; -2.1269
3.672 ; -2.14332
3.676 ; -2.15973
3.68 ; -2.17612
3.684 ; -2.19251
3.688 ; -2.20887
3.692 ; -2.22523
3.696 ; -2.24158
3.7 ; -2.2579
3.704 ; -2.27422
3.708 ; -2.29052
3.712 ; -2.30681
3.716 ; -2.32308
3.72 ; -2.33933
3.724 ; -2.35557
3.728 ; -2.3718
3.732 ; -2.388
3.736 ; -2.40419
3.74 ; -2.42036
3.744 ; -2.43652
3.748 ; -2.45265
3.752 ; -2.46876
3.756 ; -2.48486
3.76 ; -2.50094
3.764 ; -2.517
3.768 ; -2.53304
3.772 ; -2.54906
3.776 ; -2.56505
3.78 ; -2.58103
3.784 ; -2.59699
3.788 ; -2.61293
3.792 ; -2.62883
3.796 ; -2.64472
3.8 ; -2.66059
3.804 ; -2.67644
3.808 ; -2.69225
3.812 ; -2.70805
3.816 ; -2.72383
3.82 ; -2.73957
3.824 ; -2.7553
3.828 ; -2.771
3.832 ; -2.78667
3.836 ; -2.80231
3.84 ; -2.81793
3.844 ; -2.83353
3.848 ; -2.8491
3.852 ; -2.86463
3.856 ; -2.88015
3.86 ; -2.89563
3.864 ; -2.91109
3.868 ; -2.92651
3.872 ; -2.94191
3.876 ; -2.95728
3.88 ; -2.97262
3.884 ; -2.98793
3.888 ; -3.00321
3.892 ; -3.01846
3.896 ; -3.03367
3.9 ; -3.04886
3.904 ; -3.06401
3.908 ; -3.07914
3.912 ; -3.09422
3.916 ; -3.10928
3.92 ; -3.12431
3.924 ; -3.1393
3.928 ; -3.15425
3.932 ; -3.16917
3.936 ; -3.18406
3.94 ; -3.19891
3.944 ; -3.21373
3.948 ; -3.22851
3.952 ; -3.24326
3.956 ; -3.25797
3.96 ; -3.27264
3.964 ; -3.28728
3.968 ; -3.30189
3.972 ; -3.31644
3.976 ; -3.33097
3.98 ; -3.34546
3.984 ; -3.35991
3.988 ; -3.37431
3.992 ; -3.38868
3.996 ; -3.40302
4 ; -3.4173
4.004 ; -3.43156
4.008 ; -3.44577
4.012 ; -3.45994
4.016 ; -3.47406
4.02 ; -3.48815
4.024 ; -3.5022
4.028 ; -3.5162
4.032 ; -3.53016
4.036 ; -3.54408
4.04 ; -3.55796
4.044 ; -3.57179
4.048 ; -3.58558
4.052 ; -3.59932
4.056 ; -3.61302
4.06 ; -3.62668
4.064 ; -3.64029
4.068 ; -3.65385
4.072 ; -3.66737
4.076 ; -3.68084
4.08 ; -3.69427
4.084 ; -3.70765
4.088 ; -3.72099
4.092 ; -3.73427
4.096 ; -3.74751
4.1 ; -3.76071
4.104 ; -3.77385
4.108 ; -3.78694
4.112 ; -3.79999
4.116 ; -3.81299
4.12 ; -3.82594
4.124 ; -3.83883
4.128 ; -3.85168
4.132 ; -3.86448
4.136 ; -3.87723
4.14 ; -3.88992
4.144 ; -3.90257
4.148 ; -3.91517
4.152 ; -3.92771
4.156 ; -3.9402
4.16 ; -3.95264
4.164 ; -3.96502
4.168 ; -3.97735
4.172 ; -3.98963
4.176 ; -4.00186
4.18 ; -4.01403
4.184 ; -4.02615
4.188 ; -4.03821
4.192 ; -4.05022
4.196 ; -4.06217
4.2 ; -4.07407
4.204 ; -4.08591
4.208 ; -4.0977
4.212 ; -4.10943
4.216 ; -4.1211
4.22 ; -4.13272
4.224 ; -4.14428
4.228 ; -4.15578
4.232 ; -4.16723
4.236 ; -4.17862
4.24 ; -4.18995
4.244 ; -4.20122
4.248 ; -4.21243
4.252 ; -4.22358
4.256 ; -4.23467
4.26 ; -4.24571
4.264 ; -4.25669
4.268 ; -4.2676
4.272 ; -4.27845
4.276 ; -4.28925
4.28 ; -4.29998
4.284 ; -4.31065
4.288 ; -4.32126
4.292 ; -4.33181
4.296 ; -4.3423
4.3 ; -4.35272
4.304 ; -4.36308
4.308 ; -4.37338
4.312 ; -4.38362
4.316 ; -4.39379
4.32 ; -4.4039
4.324 ; -4.41394
4.328 ; -4.42392
4.332 ; -4.43384
4.336 ; -4.44369
4.34 ; -4.45348
4.344 ; -4.4632
4.348 ; -4.47285
4.352 ; -4.48245
4.356 ; -4.49197
4.36 ; -4.50143
4.364 ; -4.51082
4.368 ; -4.52015
4.372 ; -4.52941
4.376 ; -4.5386
4.38 ; -4.54773
4.384 ; -4.55679
4.388 ; -4.56578
4.392 ; -4.57469
4.396 ; -4.58355
4.4 ; -4.59233
4.404 ; -4.60105
4.408 ; -4.6097
4.412 ; -4.61827
4.416 ; -4.62678
4.42 ; -4.63522
4.424 ; -4.64359
4.428 ; -4.65189
4.432 ; -4.66012
4.436 ; -4.66827
4.44 ; -4.67636
4.444 ; -4.68438
4.448 ; -4.69232
4.452 ; -4.70019
4.456 ; -4.708
4.46 ; -4.71573
4.464 ; -4.72338
4.468 ; -4.73097
4.472 ; -4.73848
4.476 ; -4.74592
4.48 ; -4.75329
4.484 ; -4.76058
4.488 ; -4.7678
4.492 ; -4.77494
4.496 ; -4.78201
4.5 ; -4.78901
4.504 ; -4.79594
4.508 ; -4.80279
4.512 ; -4.80956
4.516 ; -4.81626
4.52 ; -4.82289
4.524 ; -4.82944
4.528 ; -4.83591
4.532 ; -4.84231
4.536 ; -4.84863
4.54 ; -4.85488
4.544 ; -4.86105
4.548 ; -4.86714
4.552 ; -4.87316
4.556 ; -4.8791
4.56 ; -4.88496
4.564 ; -4.89075
4.568 ; -4.89646
4.572 ; -4.90209
4.576 ; -4.90764
4.58 ; -4.91312
4.584 ; -4.91852
4.588 ; -4.92384
4.592 ; -4.92908
4.596 ; -4.93424
4.6 ; -4.93933
4.604 ; -4.94433
4.608 ; -4.94926
4.612 ; -4.9541
4.616 ; -4.95887
4.62 ; -4.96356
4.624 ; -4.96816
4.628 ; -4.97269
4.632 ; -4.97714
4.636 ; -4.98151
4.64 ; -4.98579
4.644 ; -4.99
4.648 ; -4.99413
4.652 ; -4.99817
4.656 ; -5.00214
4.66 ; -5.00602
4.664 ; -5.00982
4.668 ; -5.01354
4.672 ; -5.01718
4.676 ; -5.02073
4.68 ; -5.02421
4.684 ; -5.0276
4.688 ; -5.03091
4.692 ; -5.03414
4.696 ; -5.03729
4.7 ; -5.04035
4.704 ; -5.04333
4.708 ; -5.04623
4.712 ; -5.04904
4.716 ; -5.05177
4.72 ; -5.05442
4.724 ; -5.05698
4.728 ; -5.05947
4.732 ; -5.06186
4.736 ; -5.06418
4.74 ; -5.06641
4.744 ; -5.06855
4.748 ; -5.07062
4.752 ; -5.07259
4.756 ; -5.07449
4.76 ; -5.07629
4.764 ; -5.07802
4.768 ; -5.07966
4.772 ; -5.08121
4.776 ; -5.08268
4.78 ; -5.08407
4.784 ; -5.08537
4.788 ; -5.08658
4.792 ; -5.08771
4.796 ; -5.08875
4.8 ; -5.08971
4.804 ; -5.09059
4.808 ; -5.09137
4.812 ; -5.09207
4.816 ; -5.09269
4.82 ; -5.09322
4.824 ; -5.09366
4.828 ; -5.09402
4.832 ; -5.09429
4.836 ; -5.09448
4.84 ; -5.09458
4.844 ; -5.09459
4.848 ; -5.09451
4.852 ; -5.09435
4.856 ; -5.0941
4.86 ; -5.09377
4.864 ; -5.09335
4.868 ; -5.09284
4.872 ; -5.09224
4.876 ; -5.09156
4.88 ; -5.09079
4.884 ; -5.08994
4.888 ; -5.08899
4.892 ; -5.08796
4.896 ; -5.08684
4.9 ; -5.08564
4.904 ; -5.08434
4.908 ; -5.08296
4.912 ; -5.0815
4.916 ; -5.07994
4.92 ; -5.07829
4.924 ; -5.07656
4.928 ; -5.07474
4.932 ; -5.07284
4.936 ; -5.07084
4.94 ; -5.06876
4.944 ; -5.06659
4.948 ; -5.06433
4.952 ; -5.06198
4.956 ; -5.05955
4.96 ; -5.05703
4.964 ; -5.05441
4.968 ; -5.05171
4.972 ; -5.04893
4.976 ; -5.04605
4.98 ; -5.04309
4.984 ; -5.04004
4.988 ; -5.0369
4.992 ; -5.03367
4.996 ; -5.03035
5 ; -5.02695
5.004 ; -5.02345
5.008 ; -5.01987
5.012 ; -5.0162
5.016 ; -5.01244
5.02 ; -5.00859
5.024 ; -5.00466
5.028 ; -5.00063
5.032 ; -4.99652
5.036 ; -4.99232
5.04 ; -4.98803
5.044 ; -4.98365
5.048 ; -4.97919
5.052 ; -4.97463
5.056 ; -4.96999
5.06 ; -4.96526
5.064 ; -4.96044
5.068 ; -4.95553
5.072 ; -4.95054
5.076 ; -4.94545
5.08 ; -4.94028
5.084 ; -4.93502
5.088 ; -4.92967
5.092 ; -4.92423
5.096 ; -4.91871
5.1 ; -4.91309
5.104 ; -4.90739
5.108 ; -4.9016
5.112 ; -4.89572
5.116 ; -4.88975
5.12 ; -4.8837
5.124 ; -4.87756
5.128 ; -4.87132
5.132 ; -4.86501
5.136 ; -4.8586
5.14 ; -4.8521
5.144 ; -4.84552
5.148 ; -4.83885
5.152 ; -4.83209
5.156 ; -4.82525
5.16 ; -4.81832
5.164 ; -4.81129
5.168 ; -4.80419
5.172 ; -4.79699
5.176 ; -4.78971
5.18 ; -4.78234
5.184 ; -4.77488
5.188 ; -4.76733
5.192 ; -4.7597
5.196 ; -4.75198
5.2 ; -4.74417
5.204 ; -4.73628
5.208 ; -4.7283
5.212 ; -4.72023
5.216 ; -4.71208
5.22 ; -4.70384
5.224 ; -4.69551
5.228 ; -4.68709
5.232 ; -4.67859
5.236 ; -4.67001
5.24 ; -4.66133
5.244 ; -4.65257
5.248 ; -4.64373
5.252 ; -4.6348
5.256 ; -4.62578
5.26 ; -4.61667
5.264 ; -4.60748
5.268 ; -4.59821
5.272 ; -4.58885
5.276 ; -4.5794
5.28 ; -4.56987
5.284 ; -4.56025
5.288 ; -4.55055
5.292 ; -4.54076
5.296 ; -4.53089
5.3 ; -4.52093
5.304 ; -4.51089
5.308 ; -4.50077
5.312 ; -4.49055
5.316 ; -4.48026
5.32 ; -4.46988
5.324 ; -4.45941
5.328 ; -4.44886
5.332 ; -4.43823
5.336 ; -4.42752
5.34 ; -4.41672
5.344 ; -4.40583
5.348 ; -4.39486
5.352 ; -4.38382
5.356 ; -4.37268
5.36 ; -4.36146
5.364 ; -4.35016
5.368 ; -4.33878
5.372 ; -4.32732
5.376 ; -4.31577
5.38 ; -4.30414
5.384 ; -4.29243
5.388 ; -4.28063
5.392 ; -4.26876
5.396 ; -4.2568
5.4 ; -4.24476
5.404 ; -4.23264
5.408 ; -4.22043
5.412 ; -4.20815
5.416 ; -4.19578
5.42 ; -4.18334
5.424 ; -4.17081
5.428 ; -4.1582
5.432 ; -4.14551
5.436 ; -4.13275
5.44 ; -4.1199
5.444 ; -4.10697
5.448 ; -4.09396
5.452 ; -4.08087
5.456 ; -4.06771
5.46 ; -4.05446
5.464 ; -4.04113
5.468 ; -4.02773
5.472 ; -4.01424
5.476 ; -4.00068
5.48 ; -3.98704
5.484 ; -3.97332
5.488 ; -3.95953
5.492 ; -3.94565
5.496 ; -3.9317
5.5 ; -3.91766
5.504 ; -3.90356
5.508 ; -3.88937
5.512 ; -3.87511
5.516 ; -3.86078
5.52 ; -3.84636
5.524 ; -3.83187
5.528 ; -3.8173
5.532 ; -3.80266
5.536 ; -3.78794
5.54 ; -3.77314
5.544 ; -3.75827
5.548 ; -3.74333
5.552 ; -3.72831
5.556 ; -3.71321
5.56 ; -3.69804
5.564 ; -3.6828
5.568 ; -3.66748
5.572 ; -3.65209
5.576 ; -3.63663
5.58 ; -3.62109
5.584 ; -3.60547
5.588 ; -3.58979
5.592 ; -3.57403
5.596 ; -3.5582
5.6 ; -3.54229
5.604 ; -3.52632
5.608 ; -3.51027
5.612 ; -3.49415
5.616 ; -3.47796
5.62 ; -3.4617
5.624 ; -3.44537
5.628 ; -3.42896
5.632 ; -3.41249
5.636 ; -3.39595
5.64 ; -3.37933
5.644 ; -3.36265
5.648 ; -3.34589
5.652 ; -3.32907
5.656 ; -3.31218
5.66 ; -3.29521
5.664 ; -3.27818
